Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
Karl Klug,TEN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Mariota,TEN,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brice McCain,TEN,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jason McCourty,TEN,0,0,0,0,0,8,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derrick Morgan,TEN,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Orakpo,TEN,0,0,0,0,1,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
LeShaun Sims,TEN,0,0,0,0,0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Spence,TEN,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daimion Stafford,TEN,0,0,0,0,0,2,1,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Aaron Wallace,TEN,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Avery Williamson,TEN,0,0,0,0,0,2,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Al Woods,TEN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Wesley Woodyard,TEN,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
A.J. Bouye,HOU,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jadeveon Clowney,HOU,0,0,0,0,1,1,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Christian Covington,HOU,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Cushing,HOU,0,0,0,0,0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Quintin Demps,HOU,1,15,0,15,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Akeem Dent,HOU,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andre Hal,HOU,1,24,0,24,0,0,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kareem Jackson,HOU,0,0,0,0,0,7,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Benardrick McKinney,HOU,0,0,0,0,0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Whitney Mercilus,HOU,0,0,0,0,0,3,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Moore,HOU,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Nelson,HOU,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
D.J. Reader,HOU,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vince Wilfork,HOU,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mike Adams,IND,0,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Henry Anderson,IND,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Akeem Ayers,IND,1,25,0,25,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darius Butler,IND,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trent Cole,IND,0,0,0,0,1,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vontae Davis,IND,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
T.J. Green,IND,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Edwin Jackson,IND,0,0,0,0,0,3,7,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Arthur Jones,IND,0,0,0,0,0,4,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh McNary,IND,0,0,0,0,0,1,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rashaan Melvin,IND,0,0,0,0,0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darryl Morris,IND,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antonio Morrison,IND,0,0,0,0,0,3,6,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Parry,IND,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Hassan Ridgeway,IND,0,0,0,0,1,1,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Erik Walden,IND,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adrian Amos,CHI,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Bullard,CHI,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deon Bush,CHI,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bryce Callahan,CHI,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leonard Floyd,CHI,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eddie Goldman,CHI,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deiondre' Hall,CHI,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Akiem Hicks,CHI,0,0,0,0,1,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Demontre Hurst,CHI,1,0,0,0,0,0,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Harold Jones-Quartey,CHI,0,0,0,0,0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Kwiatkoski,CHI,0,0,0,0,1,4,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cre'von LeBlanc,CHI,1,24,1,24,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Pernell McPhee,CHI,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tracy Porter,CHI,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
John Timu,CHI,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mitch Unrein,CHI,0,0,0,0,1,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cornelius Washington,CHI,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Willie Young,CHI,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ezekiel Ansah,DET,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adairius Barnes,DET,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rafael Bush,DET,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Bynes,DET,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Copeland,DET,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kerry Hyder,DET,0,0,0,0,1,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Asa Jackson,DET,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nevin Lawson,DET,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DeAndre Levy,DET,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Haloti Ngata,DET,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
A'Shawn Robinson,DET,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darius Slay,DET,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Devin Taylor,DET,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyrunn Walker,DET,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tahir Whitehead,DET,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tavon Wilson,DET,0,0,0,0,0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Barr,MIN,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sam Bradford,MIN,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chad Greenway,MIN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Everson Griffen,MIN,0,0,0,0,2,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Harris,MIN,0,0,0,0,0,7,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Danielle Hunter,MIN,0,0,0,0,1,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tom Johnson,MIN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Linval Joseph,MIN,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eric Kendricks,MIN,0,0,0,0,0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Zach Line,MIN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Captain Munnerlyn,MIN,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Terence Newman,MIN,0,0,0,0,0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Xavier Rhodes,MIN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Robison,MIN,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andrew Sendejo,MIN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shamar Stephen,MIN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trae Waynes,MIN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyson Alualu,JAX,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Prince Amukamara,JAX,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Aaron Colvin,JAX,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Cyprien,JAX,0,0,0,0,0,10,4,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sheldon Day,JAX,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dante Fowler,JAX,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tashaun Gipson,JAX,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Myles Jack,JAX,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malik Jackson,JAX,0,0,0,0,0,1,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Abry Jones,JAX,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sen'Derrick Marks,JAX,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Yannick Ngakoue,JAX,0,0,0,0,0,1,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Posluszny,JAX,0,0,0,0,0,8,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Hayes Pullard,JAX,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jalen Ramsey,JAX,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dan Skuta,JAX,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Telvin Smith,JAX,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jahleel Addae,SDG,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joey Bosa,SDG,0,0,0,0,1,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jatavis Brown,SDG,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Emanuel,SDG,0,0,0,0,0,0,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Casey Hayward,SDG,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Melvin Ingram,SDG,0,0,0,0,0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Landrum,SDG,0,0,0,0,1,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Liuget,SDG,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dwight Lowery,SDG,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tenny Palepoi,SDG,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Denzel Perryman,SDG,0,0,0,0,0,7,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adrian Phillips,SDG,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trovon Reed,SDG,1,3,0,3,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Damion Square,SDG,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Korey Toomer,SDG,0,0,0,0,0,1,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trevor Williams,SDG,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612110car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
