Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
Chris Harris,DEN,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Marshall,DEN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Von Miller,DEN,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Nelson,DEN,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Will Parks,DEN,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bradley Roby,DEN,0,0,0,0,0.0,2,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Justin Simmons,DEN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darian Stewart,DEN,2,11,0,11,0.0,2,1,1,28,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
T.J. Ward,DEN,0,0,0,0,0.0,3,3,1,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kayvon Webster,DEN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sylvester Williams,DEN,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Billy Winn,DEN,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vonn Bell,NOR,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Delvin Breaux,NOR,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jairus Byrd,NOR,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ken Crawley,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyeler Davison,NOR,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dannell Ellerbe,NOR,0,0,0,0,1.0,2,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Fairley,NOR,0,0,0,0,1.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Jordan,NOR,0,0,0,0,1.0,8,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Kruger,NOR,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sterling Moore,NOR,1,8,0,8,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sheldon Rankins,NOR,0,0,0,0,1.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Craig Robertson,NOR,0,0,0,0,1.0,5,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nathan Stupar,NOR,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darryl Tapp,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kenny Vaccaro,NOR,1,30,0,30,1.0,7,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Maurice Alexander,LAR,0,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mark Barron,LAR,0,0,0,0,0.0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Brockers,LAR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Benny Cunningham,LAR,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Aaron Donald,LAR,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dominique Easley,LAR,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Forrest,LAR,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
E.J. Gaines,LAR,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
William Hayes,LAR,0,0,0,0,1.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Troy Hill,LAR,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trumaine Johnson,LAR,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lamarcus Joyner,LAR,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
T.J. McDonald,LAR,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Alec Ogletree,LAR,1,7,0,7,0.0,6,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Quinn,LAR,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eugene Sims,LAR,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ethan Westbrooks,LAR,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Gilchrist,NYJ,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Harris,NYJ,0,0,0,0,0.5,8,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Jenkins,NYJ,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Johnson,NYJ,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darron Lee,NYJ,0,0,0,0,0.5,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jalin Marshall,NYJ,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lorenzo Mauldin,NYJ,0,0,0,0,0.5,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Steve McLendon,NYJ,0,0,0,0,1.5,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rontez Miles,NYJ,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Calvin Pryor,NYJ,0,0,0,0,0.0,3,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darrelle Revis,NYJ,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sheldon Richardson,NYJ,0,0,0,0,0.0,3,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darryl Roberts,NYJ,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deon Simon,NYJ,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Buster Skrine,NYJ,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Julian Stanford,NYJ,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Muhammad Wilkerson,NYJ,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leonard Williams,NYJ,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Isa Abdul-Quddus,MIA,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kiko Alonso,MIA,1,60,1,60,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andre Branch,MIA,0,0,0,0,0.5,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jermon Bushrod,MIA,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jakeem Grant,MIA,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Neville Hewitt,MIA,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jelani Jenkins,MIA,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jason Jones,MIA,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tony Lippett,MIA,2,0,0,0,0.0,7,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Byron Maxwell,MIA,1,27,0,27,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bobby McCain,MIA,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Earl Mitchell,MIA,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leon Orr,MIA,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Phillips,MIA,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bacarri Rambo,MIA,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ndamukong Suh,MIA,0,0,0,0,0.5,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Thomas,MIA,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Wake,MIA,0,0,0,0,1.5,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mario Williams,MIA,0,0,0,0,0.5,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joey Bosa,SDG,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Emanuel,SDG,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Flowers,SDG,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Casey Hayward,SDG,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Melvin Ingram,SDG,0,0,0,0,1.0,4,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Liuget,SDG,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dwight Lowery,SDG,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Craig Mager,SDG,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dexter McCoil,SDG,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Mebane,SDG,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tenny Palepoi,SDG,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adrian Phillips,SDG,0,0,0,0,0.0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Damion Square,SDG,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darrell Stuckey,SDG,0,0,0,0,0.0,2,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Korey Toomer,SDG,0,0,0,0,0.0,10,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tourek Williams,SDG,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Brown,DAL,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Carr,DAL,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyrone Crawford,DAL,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Justin Durant,DAL,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jeff Heath,DAL,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Hitchens,DAL,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Byron Jones,DAL,0,0,0,0,0.0,11,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Demarcus Lawrence,DAL,0,0,0,0,1.0,4,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Lee,DAL,0,0,0,0,0.0,6,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Terrell McClain,DAL,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leon McFadden,DAL,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Orlando Scandrick,DAL,0,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
J.J. Wilcox,DAL,0,0,0,0,0.0,5,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Damien Wilson,DAL,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Artie Burns,PIT,0,0,0,0,0.0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Chickillo,PIT,0,0,0,0,1.0,2,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ross Cockrell,PIT,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Davis,PIT,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
William Gay,PIT,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Golden,PIT,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Javon Hargrave,PIT,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
James Harrison,PIT,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Heyward,PIT,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jarvis Jones,PIT,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daniel McCullers,PIT,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Mitchell,PIT,0,0,0,0,0.0,0,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Arthur Moats,PIT,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ryan Shazier,PIT,0,0,0,0,0.0,4,5,1,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lawrence Timmons,PIT,0,0,0,0,0.0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201611130pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
